UserID,Order,PlaceID,OrderType,Rating,food_rating,service_rating,Upayment,Budget
1076,Cajun Style Boudin Sausage,135039,Breakfast,2,2,1,bank_debit_cards,medium
1081,Cheesy Welsh Rarebit,135039,Breakfast,0,0,0,cash,low
1101,Strawberries & Cream Crepes,135039,Breakfast,1,1,1,cash,low
1101,Corn Pudding,135039,Breakfast,1,1,1,cash,low
1101,Praline French Toast,135039,Breakfast,1,1,1,cash,low
1101,Breakfast Hash Browns,135039,Breakfast,1,1,1,cash,low
1101,Bountiful Brunch Pizza,135039,Breakfast,1,1,1,cash,low
1101,Crepes With Orange Syrup,135039,Breakfast,1,1,1,cash,low
1101,Teensters Chili Dog Crepes,135039,Breakfast,1,1,1,cash,low
1101,All Purpose Dinner Crepes Batter,135039,Breakfast,1,1,1,cash,low
1101,Dessert Crepes Helene,135039,Breakfast,1,1,1,cash,low
1101,Apple Stuffed Sausage Patties,135039,Breakfast,1,1,1,cash,low
1101,Bacon Floddies,135039,Breakfast,1,1,1,cash,low
1101,Crab Omelet,135039,Breakfast,1,1,1,cash,low
1101,Breakfast For The Gods,135039,Breakfast,1,1,1,cash,low
1101,Orkney Pancakes,135039,Breakfast,1,1,1,cash,low
1101,Curried Chicken Breast Crepes,135039,Breakfast,1,1,1,cash,low
1104,Overnight Creme Brulee French Toast,135039,Breakfast,0,0,1,VISA,medium
1104,Bacon Froise,135039,Breakfast,0,0,1,cash,medium
1105,Spinach Feta Frittata,135039,Breakfast,0,0,0,cash,medium
1106,Make Ahead Chocolate French Toast,135039,Breakfast,2,1,1,bank_debit_cards,medium
1106,Grandpa's French Toast,135039,Breakfast,2,1,1,cash,medium
1124,Luscious Chocolate Butter,135039,Breakfast,1,1,1,cash,low
1001,Pain Perdu,135025,Breakfast,2,2,2,cash,medium
1007,Herb-Broiled Tomatoes,135025,Breakfast,1,1,1,cash,low
1018,Grand Marnier French Toast,135025,Breakfast,1,1,1,cash,low
1022,Blueberry Omelet,135025,Breakfast,0,0,0,cash,medium
1036,French Toast With Banana Stuffing,135025,Breakfast,2,2,2,cash,medium
1053,Cheesy Brunch Roll-Ups,135025,Breakfast,2,1,2,cash,low
1054,Flaming Eggs,135025,Breakfast,2,2,2,cash,medium
1055,Baked Pecan French Toast,135025,Breakfast,2,2,2,cash,medium
1071,Veggie Tex-Mex Tortilla Wraps,135025,Breakfast,2,2,2,cash,high
1090,Comforting Knishes,135025,Breakfast,2,2,2,cash,medium
1092,Guacamole Omelet,135025,Breakfast,2,1,1,cash,medium
1096,Overnight Egg Brunch,135025,Breakfast,2,2,2,cash,medium
1104,Southwest Scrambles,135025,Breakfast,2,1,1,VISA,medium
1104,Overnight Strata,135025,Breakfast,2,1,1,cash,medium
1116,Pickled Eggs,135025,Breakfast,2,2,2,cash,medium
1116,Veggie Breakfast Casserole,135025,Breakfast,2,2,2,bank_debit_cards,medium
1116,Crustless Corn and Tomato Pie,135025,Breakfast,2,2,2,VISA,medium
1132,PETA's Pancakes,135025,Breakfast,1,1,2,cash,high
1002,Grilled Pink Grapefruit,132921,Breakfast,2,1,1,cash,low
1013,German Sausage and Apple Pancakes,132921,Breakfast,2,2,1,MasterCard-Eurocard,medium
1013,Oatmeal Buttermilk Pancakes,132921,Breakfast,2,2,1,cash,medium
1019,Low-Fat Yogurt Topped Strawberry Pancakes,132921,Breakfast,0,0,0,cash,medium
1027,Low-Fat Pancakes With Orange Sauce,132921,Breakfast,1,1,1,cash,low
1029,Honey-apple Pancakes,132921,Breakfast,1,1,1,cash,low
1033,Buttermilk Toaster Pancakes,132921,Breakfast,2,1,1,cash,low
1046,&quot; Lite&quot; Cretons,132921,Breakfast,2,1,2,cash,medium
1049,Blueberry French Toast,132921,Breakfast,0,0,0,cash,high
1061,"Vegetarian, Diabetic, Low-fat Whole Wheat Buttermilk Pancakes",132921,Breakfast,1,2,1,cash,medium
1061,100 Year Old Souffle,132921,Breakfast,1,2,1,bank_debit_cards,medium
1086,Almost Green Scrambled eggs with Spinach,132921,Breakfast,1,1,1,VISA,medium
1086,Sweet Pepper and Feta Strata,132921,Breakfast,1,1,1,bank_debit_cards,medium
1086,Southwestern Frittata,132921,Breakfast,1,1,1,cash,medium
1089,Peanut Butter and Jelly French Toast,132921,Breakfast,1,1,1,cash,low
1097,Orange Omelette for Harlots and Ruffians,132921,Breakfast,2,2,1,cash,medium
1098,Wastels Yfarced (Toasted Stuffed Brown Rolls),132921,Breakfast,1,2,1,cash,medium
1112,Vegan Crepes,132921,Breakfast,1,0,0,cash,medium
1128,Fluffy Oven Eggs and Bacon,132921,Breakfast,0,0,0,cash,low
1128,Cheesy Hash Browns for One,132921,Breakfast,0,0,0,cash,low
1128,Spicy Hash Browns - Homemade,132921,Breakfast,0,0,0,cash,low
1128,Corned Beef Hash,132921,Breakfast,0,0,0,cash,low
1136,French Toast with Raspberry Butter,132921,Breakfast,2,2,2,cash,low
1138,Pancakes (Aunt Jemima Style),132921,Breakfast,2,2,1,cash,medium
1002,Bacon and Corn Johnnycakes,135106,Breakfast,1,1,1,cash,low
1004,Three Berry Crepes with Creme Anglaise and Strawberry Sauce,135106,Breakfast,2,2,2,cash,medium
1004,Gypsy Toast,135106,Breakfast,2,2,2,bank_debit_cards,medium
1004,Bagel's My Way,135106,Breakfast,2,2,2,cash,medium
1004,All Time Favourite Rajma Burgers,135106,Breakfast,2,2,2,bank_debit_cards,medium
1004,Granola Pie with Yogurt Sauce,135106,Breakfast,2,2,2,cash,medium
1004,Irish Vegetarian Colcannon,135106,Breakfast,2,2,2,bank_debit_cards,medium
1004,Pumpkin butter,135106,Breakfast,2,2,2,cash,medium
1004,Irish Boiled Eggs &amp; Dippies for One,135106,Breakfast,2,2,2,bank_debit_cards,medium
1004,Smoked Salmon on Creamy Egg Filled Popovers,135106,Breakfast,2,2,2,cash,medium
1004,Easy Strawberry Jam,135106,Breakfast,2,2,2,bank_debit_cards,medium
1004,Irish Egg in a Cup for one,135106,Breakfast,2,2,2,cash,medium
1004,Tomato Poha,135106,Breakfast,2,2,2,bank_debit_cards,medium
1004,Baked Cranberry Oatmeal,135106,Breakfast,2,2,2,cash,medium
1004,Taos Eggs,135106,Breakfast,2,2,2,bank_debit_cards,medium
1004,Better Scramble,135106,Breakfast,2,2,2,cash,medium
1004,Thank God I'm a Country Boy,135106,Breakfast,2,2,2,bank_debit_cards,medium
1004,Ham Breakfast Casserole,135106,Breakfast,2,2,2,cash,medium
1004,Scrambled Egg Hash,135106,Breakfast,2,2,2,bank_debit_cards,medium
1016,Pineapple Upside Down French Toast,135106,Breakfast,2,2,2,cash,medium
1016,Peanut Butter and Jelly French Toast,135106,Breakfast,2,2,2,cash,medium
1016,Vanilla Pudding Fruit Salad,135106,Breakfast,2,2,2,cash,medium
1016,Apple Pie Pancakes,135106,Breakfast,2,2,2,cash,medium
1016,Brunch Bake Supreme,135106,Breakfast,2,2,2,cash,medium
1016,Irish Potato & Bacon Cakes,135106,Breakfast,2,2,2,cash,medium
1016,French Waffles with Strawberries,135106,Breakfast,2,2,2,cash,medium
1016,Peanut Butter and Jelly Wraps,135106,Breakfast,2,2,2,cash,medium
1016,Spring Veggie Frittata,135106,Breakfast,2,2,2,cash,medium
1016,Banana and Plum Roll,135106,Breakfast,2,2,2,cash,medium
1016,Vegan Mediterranean Scramble,135106,Breakfast,2,2,2,cash,medium
1016,Bananas Foster French Toast,135106,Breakfast,2,2,2,cash,medium
1016,Banana Nut Matzoh Kugel,135106,Breakfast,2,2,2,cash,medium
1016,Company's Comin' Breakfast Casserole,135106,Breakfast,2,2,2,cash,medium
1055,Good Morning Fruit Soup,135106,Breakfast,2,2,2,cash,medium
1078,Fried Apple Rings,135106,Breakfast,2,2,2,VISA,medium
1078,Apple Cranberry French Toast,135106,Breakfast,2,2,2,bank_debit_cards,medium
1078,Grandma's Breakfast Casserole,135106,Breakfast,2,2,2,cash,medium
1101,Onion Pie,135106,Breakfast,0,0,0,cash,low
1101,Monster Morning Casserole,135106,Breakfast,0,0,0,cash,low
1101,Oven Denver Omelet,135106,Breakfast,0,0,0,cash,low
1101,Raspberry Butter,135106,Breakfast,0,0,0,cash,low
1101,Verry Berry French Toast,135106,Breakfast,0,0,0,cash,low
1101,"""Blitz""-Blintzes",135106,Breakfast,0,0,0,cash,low
1101,Oatmeal with Barley and Blueberries,135106,Breakfast,0,0,0,cash,low
1101,Chicken Fried Chicken With Milk Gravy,135106,Breakfast,0,0,0,cash,low
1101,Spinach Cheese Kugel (Low Fat),135106,Breakfast,0,0,0,cash,low
1101,Blueberry Blueberry Sour Cream Pancakes,135106,Breakfast,0,0,0,cash,low
1101,Tortilla Espanola (Spanish Omelet),135106,Breakfast,0,0,0,cash,low
1101,Apple Cinnamon Roll Pudding,135106,Breakfast,0,0,0,cash,low
1101,Passover Low-Fat Granola,135106,Breakfast,0,0,0,cash,low
1101,Matzoh Meal and Apple Pancakes,135106,Breakfast,0,0,0,cash,low
1101,Apple Matzoh Kugel,135106,Breakfast,0,0,0,cash,low
1106,Pommes de Terre pour le Petit Dejeuner,135106,Breakfast,0,0,0,bank_debit_cards,medium
1106,Petit Dejeuner,135106,Breakfast,0,0,0,cash,medium
1126,Lean Homemade Sausage Patties,135106,Breakfast,2,2,2,cash,low
1135,"""Land of Nod"" Cinnamon Buns",135106,Breakfast,0,0,0,cash,low
1135,Apple Oatcakes,135106,Breakfast,0,0,0,cash,low
1135,Peach Omelette Souffle,135106,Breakfast,0,0,0,cash,low
1135,French Toast Sandwiches,135106,Breakfast,0,0,0,cash,low
1135,Sunny Orange Pancakes,135106,Breakfast,0,0,0,cash,low
1135,Dried Fruit Compote For Two,135106,Breakfast,0,0,0,cash,low
1135,Old Fashioned Porridge,135106,Breakfast,0,0,0,cash,low
1135,Good and Easy Breakfast Hash,135106,Breakfast,0,0,0,cash,low
1135,Gingerbread Waffles,135106,Breakfast,0,0,0,cash,low
1135,Rumbled Eggs,135106,Breakfast,0,0,0,cash,low
1135,Cajun Style Oven Hash Browns,135106,Breakfast,0,0,0,cash,low
1135,Granola Gorp,135106,Breakfast,0,0,0,cash,low
1135,Brunch in a Bun,135106,Breakfast,0,0,0,cash,low
1135,BWI (Baked-While-Intoxicated) Sausages,135106,Breakfast,0,0,0,cash,low
1135,"Lemon, Ricotta and Sour Cream Pancakes",135106,Breakfast,0,0,0,cash,low
1135,Mumbled Asparagus with Lemony Salmon,135106,Breakfast,0,0,0,cash,low
1135,Ham &amp; Egg Casserole,135106,Breakfast,0,0,0,cash,low
1135,Apricot and Almond Crepes With Creme Anglaise,135106,Breakfast,0,0,0,cash,low
1135,Egg in the Basket,135106,Breakfast,0,0,0,cash,low
1135,Vanilla-Scented Granola,135106,Breakfast,0,0,0,cash,low
1135,Crabbamuffins,135106,Breakfast,0,0,0,cash,low
1135,Cheesy Red-White Sauce,135106,Breakfast,0,0,0,cash,low
1135,Pecan Rolls,135106,Breakfast,0,0,0,cash,low
1135,Passover French Toast,135106,Breakfast,0,0,0,cash,low
1135,Apple Pancakes,135106,Breakfast,0,0,0,cash,low
1135,Passover Granola,135106,Breakfast,0,0,0,cash,low
1135,Oatmeal Waffles or Pancakes,135106,Breakfast,0,0,0,cash,low
1135,Vegan Banana Pancakes,135106,Breakfast,0,0,0,cash,low
1135,Corn Muffin Casserole,135106,Breakfast,0,0,0,cash,low
1135,Jolly Boys,135106,Breakfast,0,0,0,cash,low
1135,Breakfast Fruit Salad,135106,Breakfast,0,0,0,cash,low
1135,Eggplant (Aubergine)-Potato Hash,135106,Breakfast,0,0,0,cash,low
1135,Apple Sausage Breakfast Ring,135106,Breakfast,0,0,0,cash,low
1135,Kedgeree,135106,Breakfast,0,0,0,cash,low
1135,Banana Pancakes,135106,Breakfast,0,0,0,cash,low
1135,Good Morning Bridgeford Bread Rolls,135106,Breakfast,0,0,0,cash,low
1135,Cornmeal Waffles,135106,Breakfast,0,0,0,cash,low
1135,Hot Apple Clafouti,135106,Breakfast,0,0,0,cash,low
1135,Easy Yummy Healthy Eggs,135106,Breakfast,0,0,0,cash,low
1135,Prawn and Potato Omelette,135106,Breakfast,0,0,0,cash,low
1135,Old-fashion Potato Pancakes,135106,Breakfast,0,0,0,cash,low
1135,Sunshine Fruits,135106,Breakfast,0,0,0,cash,low
1135,Breakfast Burritos,135106,Breakfast,0,0,0,cash,low
1135,Guinness Omelet,135106,Breakfast,0,0,0,cash,low
1135,Al's Pancakes,135106,Breakfast,0,0,0,cash,low
1135,Brunch English Pancakes,135106,Breakfast,0,0,0,cash,low
1135,French Toast with Cornflake Crunch,135106,Breakfast,0,0,0,cash,low
1135,Pumpkin Waffles,135106,Breakfast,0,0,0,cash,low
1135,Easy Breakfast Sausage Patties,135106,Breakfast,0,0,0,cash,low
1135,Ployes: French Buckwheat Pancakes,135106,Breakfast,0,0,0,cash,low
1135,Crab Hash,135106,Breakfast,0,0,0,cash,low
1135,Karl's Breakfast Casserole,135106,Breakfast,0,0,0,cash,low
1135,Sausage Egg Casserole,135106,Breakfast,0,0,0,cash,low
1135,Chicken Frittata,135106,Breakfast,0,0,0,cash,low
1135,Overnight Caramelized Apple Matzoh Brie,135106,Breakfast,0,0,0,cash,low
1135,Chicken Parmesan Sauce,135106,Breakfast,0,0,0,cash,low
1135,Coconut Draped Peanuty Banana,135106,Breakfast,0,0,0,cash,low
1135,Cinnamon Breakfast Apples,135106,Breakfast,0,0,0,cash,low
1135,Smoked Salmon Scramble,135106,Breakfast,0,0,0,cash,low
1135,Curried Poached Eggs,135106,Breakfast,0,0,0,cash,low
1135,Shannon's Hominy Egg Pita,135106,Breakfast,0,0,0,cash,low
1135,Traditional Spanish Omelette,135106,Breakfast,0,0,0,cash,low
1135,Fruit Salad With Fresh Mint,135106,Breakfast,0,0,0,cash,low
1135,Jackson Browne's Norwegian Pancakes,135106,Breakfast,0,0,0,cash,low
1135,Curach (Irish Honey-And-Oatmeal Cream),135106,Breakfast,0,0,0,cash,low
1135,Spinach and Mushroom Pancakes,135106,Breakfast,0,0,0,cash,low
1135,Melon with Blueberries,135106,Breakfast,0,0,0,cash,low
1135,Spring Frittata,135106,Breakfast,0,0,0,cash,low
1135,tofu/egg burritos,135106,Breakfast,0,0,0,cash,low
1135,Orange Scramble Egg,135106,Breakfast,0,0,0,cash,low
1135,"Grandad's Breakfast Bean ""Samich""",135106,Breakfast,0,0,0,cash,low
1135,Guinness Battered Onion Rings,135106,Breakfast,0,0,0,cash,low
1135,Apple Pecan Baked Pancake,135106,Breakfast,0,0,0,cash,low
1135,Traditional Eggs Benedict,135106,Breakfast,0,0,0,cash,low
1135,Poached Eggs,135106,Breakfast,0,0,0,cash,low
1135,The Ultimate Breakfast Frittata,135106,Breakfast,0,0,0,cash,low
1135,Norwegian Pancakes,135106,Breakfast,0,0,0,cash,low
1135,The Jeffersons Egg Special,135106,Breakfast,0,0,0,cash,low
1135,Vegetable Frittata,135106,Breakfast,0,0,0,cash,low
1135,Yogurt Parfait,135106,Breakfast,0,0,0,cash,low
1135,Bizarre but Tasty Tofu Tomato Sandwich (And Good for You Too!),135106,Breakfast,0,0,0,cash,low
1135,Menudo (Tripe Soup),135106,Breakfast,0,0,0,cash,low
1135,Morning Fruit Delight,135106,Breakfast,0,0,0,cash,low
1135,Ukrainian Potato Pancakes,135106,Breakfast,0,0,0,cash,low
1135,Southwestern Omelet,135106,Breakfast,0,0,0,cash,low
1135,&quot;P&quot;anana Confetti Circles,135106,Breakfast,0,0,0,cash,low
1135,Potatoes O'Brien,135106,Breakfast,0,0,0,cash,low
1135,Hot Buttered Apples,135106,Breakfast,0,0,0,cash,low
1135,Strawberries With Sour Cream and Brown Sugar,135106,Breakfast,0,0,0,cash,low
1135,Baked Oatmeal,135106,Breakfast,0,0,0,cash,low
1135,Pancakes,135106,Breakfast,0,0,0,cash,low
1135,Satisfying Cherry Crunch,135106,Breakfast,0,0,0,cash,low
1135,Prawn and Corn Fritters,135106,Breakfast,0,0,0,cash,low
1135,Breakfast of Champions,135106,Breakfast,0,0,0,cash,low
1135,Creamy Grits,135106,Breakfast,0,0,0,cash,low
1135,Belgian Waffles,135106,Breakfast,0,0,0,cash,low
1135,Ham and Vegetable Frittata,135106,Breakfast,0,0,0,cash,low
1135,Hot Potatoes and Egg Tacos,135106,Breakfast,0,0,0,cash,low
1135,Garlic Grits Casserole,135106,Breakfast,0,0,0,cash,low
1135,Sooji Ka Upma (Semolina Upma),135106,Breakfast,0,0,0,cash,low
1135,Puffy Omelet,135106,Breakfast,0,0,0,cash,low
1135,The World's Best Masala Idlis With Coconut Chutney,135106,Breakfast,0,0,0,cash,low
1135,E-Z Mex-Tex Omelet,135106,Breakfast,0,0,0,cash,low
1002,Sweet Dosa,135052,Breakfast,1,1,1,cash,low
1002,Homemade Sausage Patties,135052,Breakfast,1,1,1,cash,low
1009,Asparagus Ham Quiche,135052,Breakfast,2,1,0,cash,medium
1009,Kele Aur Khus-Khus Ki Puri (Banana And Poppy Seeds Puri),135052,Breakfast,2,1,0,cash,medium
1009,Sicilian Egg Patties,135052,Breakfast,2,1,0,cash,medium
1009,Shannon's Strawberry Pineapple Parfait,135052,Breakfast,2,1,0,cash,medium
1009,Baked Egg Breakfast,135052,Breakfast,2,1,0,cash,medium
1009,Tex-Mex Breakfast,135052,Breakfast,2,1,0,cash,medium
1009,Chili Jack Oven Omelet,135052,Breakfast,2,1,0,cash,medium
1009,Mom's Awesome Potato Pancakes,135052,Breakfast,2,1,0,cash,medium
1009,Almost Eggs Benedict,135052,Breakfast,2,1,0,cash,medium
1009,E-Z Poached Eggs for 2,135052,Breakfast,2,1,0,cash,medium
1009,Mashed Potato Pancakes,135052,Breakfast,2,1,0,cash,medium
1009,Mediterranean Breakfast,135052,Breakfast,2,1,0,cash,medium
1009,Scrambled Eggs with Asparagus and Brie,135052,Breakfast,2,1,0,cash,medium
1009,Sonora Scramble,135052,Breakfast,2,1,0,cash,medium
1016,Hearty 3-Grain Porridge,135052,Breakfast,2,2,2,cash,medium
1016,Scrambled Eggless Eggs,135052,Breakfast,2,2,2,cash,medium
1016,Monday Morning Oatmeal Pancakes,135052,Breakfast,2,2,2,cash,medium
1016,Classic Pancakes,135052,Breakfast,2,2,2,cash,medium
1016,Fabulous French Toast,135052,Breakfast,2,2,2,cash,medium
1016,Vegetable Tofy Scrambler,135052,Breakfast,2,2,2,cash,medium
1016,Heavenly Hash Browns - Homemade,135052,Breakfast,2,2,2,cash,medium
1016,Curried Pan-Fried Potatoes,135052,Breakfast,2,2,2,cash,medium
1016,Cheese and Pineapple Sandwich,135052,Breakfast,2,2,2,cash,medium
1016,Green Scrambled Tofu,135052,Breakfast,2,2,2,cash,medium
1016,Granola Bars,135052,Breakfast,2,2,2,cash,medium
1016,Rise 'n Shine Granola,135052,Breakfast,2,2,2,cash,medium
1016,Cinnamon-Apple Oatmeal,135052,Breakfast,2,2,2,cash,medium
1016,Master Mix ( Biscuits or Pancakes ),135052,Breakfast,2,2,2,cash,medium
1016,French Toast,135052,Breakfast,2,2,2,cash,medium
1016,Flaxjacks,135052,Breakfast,2,2,2,cash,medium
1016,High Protein Granola (from Nu-World Foods),135052,Breakfast,2,2,2,cash,medium
1016,Racy Raisin Rice Pudding,135052,Breakfast,2,2,2,cash,medium
1016,Apple Cinnamon Cornmeal Pancakes,135052,Breakfast,2,2,2,cash,medium
1016,Corned Beef Hash and Eggs,135052,Breakfast,2,2,2,cash,medium
1016,Sheepherders Breakfast,135052,Breakfast,2,2,2,cash,medium
1016,Oven Puffed Pancake with Fruit Topping,135052,Breakfast,2,2,2,cash,medium
1016,No Sugar Strawberry Jam,135052,Breakfast,2,2,2,cash,medium
1016,Basic Buckwheat Pancakes,135052,Breakfast,2,2,2,cash,medium
1016,Brainless Banana Pancakes,135052,Breakfast,2,2,2,cash,medium
1016,Brown Rice Breakfast,135052,Breakfast,2,2,2,cash,medium
1016,"Egg, Bacon and Hash Browns Casserole",135052,Breakfast,2,2,2,cash,medium
1016,My Favorite Comfort Food Egg Sandwich,135052,Breakfast,2,2,2,cash,medium
1022,Easy Orange French Toast,135052,Breakfast,2,2,2,cash,medium
1022,Masala Dosa with Coconut Chutney (South Indian Savory Crepes with filling),135052,Breakfast,2,2,2,cash,medium
1027,Oatmeal Bake,135052,Breakfast,1,1,1,cash,low
1027,Asparagus Cheese Puff,135052,Breakfast,1,1,1,cash,low
1036,breakfast salad,135052,Breakfast,2,2,2,cash,medium
1036,Sweet Broiled Grapefruit,135052,Breakfast,2,2,2,cash,medium
1045,Open Face Monte Cristo Sandwiches,135052,Breakfast,1,2,2,cash,high
1045,Cheesy Bacon and Ham Casserole,135052,Breakfast,1,2,2,cash,high
1045,Lazy Family Fruity Salad,135052,Breakfast,1,2,2,cash,high
1045,Fancy Breakfast,135052,Breakfast,1,2,2,cash,high
1045,Breakfast Pizza,135052,Breakfast,1,2,2,cash,high
1045,Apple Pancakes,135052,Breakfast,1,2,2,cash,high
1045,Bird's Nest Breakfast,135052,Breakfast,1,2,2,cash,high
1045,Good Start Sandwiches,135052,Breakfast,1,2,2,cash,high
1049,Date with a Rhubarb,135052,Breakfast,0,0,0,cash,high
1049,French toast,135052,Breakfast,0,0,0,cash,high
1054,Peppered Breakfast Bacon,135052,Breakfast,2,2,1,cash,medium
1054,Easy Blintz Souffle,135052,Breakfast,2,2,1,cash,medium
1056,Easy Veggie Burrito for one (Vegan),135052,Breakfast,2,2,2,cash,medium
1056,Individual Mini Shrimp Quiches,135052,Breakfast,2,2,2,cash,medium
1062,Pancakes With Mini Chocolate Chips & Raspberry Sauce,135052,Breakfast,0,0,0,VISA,medium
1062,Grandma Kay's Swedish Pancakes,135052,Breakfast,0,0,0,VISA,medium
1062,Breakfast Burritos,135052,Breakfast,0,0,0,cash,medium
1062,Glazed Brunch Ham With Mustard &amp; Molasses,135052,Breakfast,0,0,0,cash,medium
1064,One Pan Country Apple Pancake,135052,Breakfast,2,0,2,cash,medium
1064,Easy Low Fat French Toast,135052,Breakfast,2,0,2,cash,medium
1071,Cauliflower Pie,135052,Breakfast,2,2,2,cash,high
1071,Blintz Souffle,135052,Breakfast,2,2,2,cash,high
1073,Gothampu ada (Special wheat pancake),135052,Breakfast,0,0,0,cash,medium
1073,Baked Banana Stuffed French Toast,135052,Breakfast,0,0,0,cash,medium
1078,Fried Apples with Bacon,135052,Breakfast,2,2,2,VISA,medium
1078,Blueberry Cream Cheese Stuffed Baked French Toast,135052,Breakfast,2,2,2,VISA,medium
1078,Picante Potato Pie,135052,Breakfast,2,2,2,bank_debit_cards,medium
1078,Rise and Shine Casserole,135052,Breakfast,2,2,2,bank_debit_cards,medium
1078,Creole Grits,135052,Breakfast,2,2,2,cash,medium
1078,Breakfast Bird's Nest,135052,Breakfast,2,2,2,cash,medium
1081,Creamed Ham,135052,Breakfast,0,1,1,cash,low
1081,Tuna Delight,135052,Breakfast,0,1,1,cash,low
1090,Apple-Raspberry Crisp,135052,Breakfast,2,2,2,cash,medium
1090,Danish,135052,Breakfast,2,2,2,cash,medium
1101,Baked Breakfast Spuds,135052,Breakfast,2,1,1,cash,low
1101,Savoury Cheddar Pie,135052,Breakfast,2,1,1,cash,low
1101,Mexican Breakfast,135052,Breakfast,2,1,1,cash,low
1101,Fruity stuffed french toast,135052,Breakfast,2,1,1,cash,low
1101,Dormant Volcanoes,135052,Breakfast,2,1,1,cash,low
1101,Overnight Grits Souffle,135052,Breakfast,2,1,1,cash,low
1101,Toasted Clam Thingies Appetizers,135052,Breakfast,2,1,1,cash,low
1101,Deviled Mushrooms,135052,Breakfast,2,1,1,cash,low
1101,Yummy Flax Seed Pancakes,135052,Breakfast,2,1,1,cash,low
1101,Andreas Fault Bagel Sandwich,135052,Breakfast,2,1,1,cash,low
1101,Another Great Fruit Salad,135052,Breakfast,2,1,1,cash,low
1101,Sarah McLachlan's Asparagus Frittata,135052,Breakfast,2,1,1,cash,low
1101,Onion Frittata,135052,Breakfast,2,1,1,cash,low
1101,Belgian Waffles,135052,Breakfast,2,1,1,cash,low
1101,Bohemian Omelets,135052,Breakfast,2,1,1,cash,low
1101,Molasses-Peanut Granola,135052,Breakfast,2,1,1,cash,low
1101,Easy Cheesy Brunch Casserole,135052,Breakfast,2,1,1,cash,low
1101,Eggnog  French Toast,135052,Breakfast,2,1,1,cash,low
1101,Herbed Cheese Omelet,135052,Breakfast,2,1,1,cash,low
1101,Homemade Breakfast Sausage,135052,Breakfast,2,1,1,cash,low
1101,Mutty D's Quarter Pounders,135052,Breakfast,2,1,1,cash,low
1101,Oatmeal in a bowl,135052,Breakfast,2,1,1,cash,low
1101,Cheese Grits Souffle,135052,Breakfast,2,1,1,cash,low
1101,Vincent's Favorite Kolaches,135052,Breakfast,2,1,1,cash,low
1101,Spanish Scrambled Eggs,135052,Breakfast,2,1,1,cash,low
1101,Old Fashioned Buckwheat Pancakes,135052,Breakfast,2,1,1,cash,low
1101,Trout Breakfast on a Brook for two,135052,Breakfast,2,1,1,cash,low
1101,Grandma's Buttermilk Pancakes,135052,Breakfast,2,1,1,cash,low
1101,English Muffin Delight,135052,Breakfast,2,1,1,cash,low
1101,Open Faced Asparagus Omelet,135052,Breakfast,2,1,1,cash,low
1104,Fluffy Pancakes,135052,Breakfast,1,1,1,VISA,medium
1104,Country Ham with Red-Eye Gravy,135052,Breakfast,1,1,1,VISA,medium
1104,My 6 Cup Breakfast,135052,Breakfast,1,1,1,cash,medium
1104,French Toast Croissants,135052,Breakfast,1,1,1,cash,medium
1105,crawfish omelet,135052,Breakfast,0,0,0,cash,medium
1105,Three Cheese Souffle Omelet with Chives,135052,Breakfast,0,0,0,cash,medium
1106,Crock Pot Apple Butter,135052,Breakfast,0,0,0,bank_debit_cards,medium
1106,Green Chile Squares,135052,Breakfast,0,0,0,bank_debit_cards,medium
1106,Buttercup's Special Sup-Rice Pancakes,135052,Breakfast,0,0,0,cash,medium
1106,Blueberry Buttermilk Pancakes,135052,Breakfast,0,0,0,cash,medium
1116,Potato Pancake,135052,Breakfast,2,2,2,cash,medium
1116,Triple Berry Parfait,135052,Breakfast,2,2,2,cash,medium
1116,Asparagus Puff Sandwich,135052,Breakfast,2,2,2,bank_debit_cards,medium
1116,Strawberry Banana &amp; Pear Butter,135052,Breakfast,2,2,2,bank_debit_cards,medium
1116,Homemade Cereal Mix,135052,Breakfast,2,2,2,VISA,medium
1116,Pommes Anna (Potatoes Anna),135052,Breakfast,2,2,2,VISA,medium
1126,Cottage Scrambled Eggs,135052,Breakfast,2,1,1,cash,low
1126,Farmer's Breakfast,135052,Breakfast,2,1,1,cash,low
1132,Belly-Buster Muffin Sandwich,135052,Breakfast,2,2,2,cash,high
1132,Zucchini Omelet,135052,Breakfast,2,2,2,cash,high
1135,Cinnamon Puffs,135052,Breakfast,0,0,0,cash,low
1135,Pancake Roll-ups,135052,Breakfast,0,0,0,cash,low
1135,Amish Apple Crisp,135052,Breakfast,0,0,0,cash,low
1135,Light Carroty Pancakes,135052,Breakfast,0,0,0,cash,low
1135,"Brie, Fresh Herb, Tomato Omelet for 2",135052,Breakfast,0,0,0,cash,low
1135,Pooh's Strawberry Cheesecake Parfait,135052,Breakfast,0,0,0,cash,low
1135,Breakfast Burritos (Once a Month Cooking),135052,Breakfast,0,0,0,cash,low
1135,Tomato Broth Eggs,135052,Breakfast,0,0,0,cash,low
1135,Baked Eggs with Ham and Chives,135052,Breakfast,0,0,0,cash,low
1135,Cuban Rice and Beans,135052,Breakfast,0,0,0,cash,low
1135,Egg Nests,135052,Breakfast,0,0,0,cash,low
1135,Fluffy Buckwheat Pancakes,135052,Breakfast,0,0,0,cash,low
1135,One dish breakfast - French pancakes with maple syrup,135052,Breakfast,0,0,0,cash,low
